SUMLEV,COUNTY,PLACE,TRACT,BLOCK,UA,UATYPE,ZCTA,SDELM,SDSEC,SDUNI,POP100,HU100,INTPTLAT,INTPTLON,tot_pop,one_race,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,two_races,three_races,four_races,five_races,six_races
140,201,,541008,,,,,,,,3871,1172,29.9245088,-95.6618455,3871,3353,1769,571,17,817,1,178,518,0,2,0,0
140,201,,541009,,,,,,,,5467,1831,29.9123378,-95.6592289,5467,4506,2176,974,32,735,5,584,961,0,8,0,0
140,201,,541100,,,,,,,,6719,2466,29.9007008,-95.6518575,6719,5593,3985,651,43,393,0,521,1126,1,8,0,0
140,201,,541203,,,,,,,,2607,1028,29.8888536,-95.6490812,2607,2209,1755,146,15,156,0,137,398,0,6,0,0
140,201,,541204,,,,,,,,5676,1963,29.88497,-95.6594957,5676,4503,2207,640,94,225,7,1330,1173,0,2,2,0
140,201,,541205,,,,,,,,3168,1098,29.894142,-95.6624018,3168,2590,1822,284,21,185,1,277,578,0,2,1,0
140,201,,541206,,,,,,,,4603,1616,29.8864369,-95.676694,4603,3853,2170,656,42,524,4,457,750,1,4,0,0
140,201,,541207,,,,,,,,4470,1500,29.9020348,-95.6764308,4470,3758,2533,471,22,501,0,231,712,1,3,0,0
140,201,,541301,,,,,,,,6610,2371,29.8719383,-95.6528696,6610,5275,1622,1434,73,794,4,1348,1335,0,7,0,0
140,201,,541302,,,,,,,,6877,2052,29.8730288,-95.6763863,6877,5218,1968,868,166,362,6,1848,1659,0,4,0,0
140,201,,541401,,,,,,,,4347,1508,29.8574106,-95.6506938,4347,3734,832,843,35,1491,10,523,613,0,1,1,0
140,201,,541402,,,,,,,,3401,1027,29.8537562,-95.6574109,3401,2673,1029,349,79,143,1,1072,728,0,3,1,0
140,201,,541403,,,,,,,,2834,959,29.8548135,-95.6651534,2834,2266,638,581,39,233,0,775,568,2,1,0,0
140,201,,541404,,,,,,,,4168,1401,29.8636612,-95.6577721,4168,3488,755,1356,34,814,9,520,680,0,6,0,0
140,201,,541500,,,,,,,,5616,1785,29.8567279,-95.6796231,5616,4494,1768,894,68,657,6,1101,1122,0,1,0,0
140,201,,541603,,,,,,,,7741,2429,29.8430246,-95.6544993,7741,5927,2168,632,154,268,15,2690,1814,1,4,0,0
140,201,,541604,,,,,,,,9554,3308,29.835942,-95.6796105,9554,8121,4184,1350,48,1623,5,911,1433,0,4,0,0
140,201,,541701,,,,,,,,5802,1793,29.8204624,-95.6562593,5802,4650,1473,1189,49,786,3,1150,1152,0,3,0,0
140,201,,541702,,,,,,,,2458,1263,29.7874536,-95.6688113,2458,2090,627,963,19,186,1,294,368,1,0,1,0
140,201,,541703,,,,,,,,3633,1928,29.8023949,-95.6658103,3633,3012,1222,991,46,264,4,485,621,0,1,0,0
140,201,,541801,,,,,,,,3656,1427,29.7956969,-95.7120202,3656,2898,1247,658,63,147,8,775,758,1,3,0,0
140,201,,541802,,,,,,,,4277,2155,29.7918917,-95.7000975,4277,3328,1293,1046,48,369,0,572,949,0,0,0,0
140,201,,541901,,,,,,,,2705,1049,29.8067448,-95.6962227,2705,2299,951,520,19,371,2,436,406,0,3,0,0
140,201,,541902,,,,,,,,4884,1613,29.825727,-95.6982359,4884,3992,2026,604,44,471,1,846,892,0,6,0,0
140,201,,542001,,,,,,,,4661,1525,29.8209048,-95.7145336,4661,3627,1814,608,65,187,11,942,1034,0,2,0,0
140,201,,542002,,,,,,,,3102,874,29.8273234,-95.7109839,3102,2490,832,690,16,275,2,675,612,0,4,1,0
140,201,,542003,,,,,,,,4315,1185,29.811598,-95.7114603,4315,3412,1193,797,47,617,2,756,903,0,6,0,0
140,201,,542004,,,,,,,,3164,1010,29.8044932,-95.7125097,3164,2497,1292,356,44,122,2,681,667,2,2,0,0
140,201,,542103,,,,,,,,10308,3063,29.8572378,-95.6965551,10308,8338,1996,3491,98,417,18,2318,1970,1,11,1,0
140,201,,542104,,,,,,,,7584,2166,29.837111,-95.7106044,7584,5793,1920,1232,165,345,14,2117,1791,4,2,0,0
140,201,,542105,,,,,,,,10506,3334,29.8519801,-95.7109415,10506,8557,2077,3546,107,738,11,2078,1949,2,3,0,0
140,201,,542106,,,,,,,,8799,2563,29.8721091,-95.7107909,8799,6978,2096,2323,141,515,2,1901,1821,2,4,0,0
140,201,,542107,,,,,,,,3938,1197,29.8722427,-95.6878599,3938,3128,1108,809,100,251,0,860,810,4,5,1,0
140,201,,542108,,,,,,,,3568,985,29.8757415,-95.6968466,3568,2699,685,951,17,356,2,688,869,0,5,1,0
140,201,,542201,,,,,,,,7199,2145,29.8702618,-95.726161,7199,5573,1697,1860,155,379,2,1480,1626,5,9,0,0
140,201,,542202,,,,,,,,9767,2753,29.8524543,-95.7477262,9767,8046,2233,2651,116,1158,0,1888,1721,0,3,0,0
140,201,,542203,,,,,,,,10747,3239,29.8583283,-95.7371666,10747,8291,2865,2311,182,626,3,2304,2456,4,3,1,0
140,201,,542302,,,,,,,,7400,2356,29.8092846,-95.7442577,7400,5971,2294,1574,117,493,4,1489,1429,0,4,0,0
140,201,,542303,,,,,,,,3278,1084,29.8128248,-95.7272176,3278,2667,1259,458,55,242,0,653,611,1,2,0,0
140,201,,542304,,,,,,,,5695,1765,29.8239135,-95.725545,5695,4415,1777,718,106,414,5,1395,1280,1,10,4,0
140,201,,542305,,,,,,,,6245,1799,29.8249634,-95.7395737,6245,5079,1767,1479,96,479,0,1258,1166,0,4,0,0
140,201,,542401,,,,,,,,4682,1592,29.7953916,-95.7245276,4682,3703,1228,919,49,234,3,1270,979,0,2,0,0
140,201,,542402,,,,,,,,6535,2322,29.7927912,-95.7388598,6535,5025,1840,1068,112,387,9,1609,1510,2,1,0,0
140,201,,542500,,,,,,,,3904,1957,29.7936124,-95.7642913,3904,3336,2305,458,19,241,1,312,568,0,2,0,0
140,201,,542600,,,,,,,,6081,2438,29.7937905,-95.7891972,6081,4875,2761,857,76,434,4,743,1206,0,8,0,0
140,201,,542700,,,,,,,,3953,1570,29.7925692,-95.8132146,3953,3281,2550,183,17,60,2,469,672,0,1,0,0
140,201,,542800,,,,,,,,8010,2635,29.8239522,-95.8152033,8010,6545,4814,301,100,167,9,1154,1465,0,2,1,0
140,201,,542901,,,,,,,,10080,3342,29.8147304,-95.7618657,10080,8010,4144,1620,99,654,5,1488,2070,8,11,0,0
140,201,,542902,,,,,,,,27220,8581,29.8387065,-95.800019,27220,21757,10312,5144,213,2637,21,3430,5463,1,23,0,0
140,201,,543004,,,,,,,,14783,4759,29.956583,-95.7461191,14783,12664,7513,1420,60,2948,29,694,2119,0,7,0,0
140,201,,543005,,,,,,,,8628,2673,29.9346572,-95.773155,8628,7128,3165,2189,79,611,2,1082,1500,0,2,0,0
140,201,,543006,,,,,,,,16766,5551,29.9089598,-95.708362,16766,14356,6230,3542,87,3332,17,1148,2410,1,16,0,0
140,201,,543007,,,,,,,,20530,6615,29.947897,-95.7035418,20530,17808,9468,2812,129,4199,2,1198,2722,0,12,1,0
140,201,,543008,,,,,,,,6225,1950,29.8869772,-95.6893703,6225,4944,1985,1113,82,816,5,943,1281,0,2,0,0
140,201,,543009,,,,,,,,4224,1184,29.8876004,-95.7004083,4224,3355,898,1145,46,273,14,979,869,0,7,0,0
140,201,,543010,,,,,,,,4992,1460,29.8879039,-95.7149188,4992,4047,1064,1017,133,232,0,1601,945,2,3,0,0
140,201,,543011,,,,,,,,5175,1402,29.8886309,-95.708718,5175,4100,1150,1449,90,219,2,1190,1075,0,1,0,0
140,201,,543100,,,,,,,,2979,975,29.9626481,-95.8506413,2979,2072,1165,271,61,17,0,558,907,0,0,1,0
140,201,,543201,,,,,,,,5709,2544,29.7993972,-95.5724269,5709,4564,2227,687,61,707,0,882,1145,0,9,0,0
140,201,,543202,,,,,,,,3585,1849,29.8098912,-95.605573,3585,3059,1778,457,20,514,1,289,526,0,3,0,0
140,201,,550101,,,,,,,,2926,1085,29.9516654,-95.4240204,2926,2445,301,733,43,11,0,1357,481,0,1,0,0
140,201,,550102,,,,,,,,2592,1084,29.9417695,-95.4293818,2592,2321,201,1494,20,5,0,601,271,0,2,2,0
140,201,,550201,,,,,,,,1775,868,29.9602099,-95.4216347,1775,1551,234,668,20,31,1,597,224,0,1,0,0
140,201,,550202,,,,,,,,2161,993,29.9568578,-95.4315035,2161,1901,194,1021,33,23,0,630,260,2,1,0,0
140,201,,550303,,,,,,,,4137,1855,29.9765913,-95.4273556,4137,3794,297,2930,35,14,6,512,343,0,2,1,0
140,201,,550304,,,,,,,,2192,973,30.015153,-95.4353005,2192,2070,216,1581,13,54,3,203,122,1,0,0,0
140,201,,550305,,,,,,,,3512,1383,30.004621,-95.4359881,3512,2936,706,1383,45,87,10,705,576,0,2,0,0
140,201,,550306,,,,,,,,4780,1660,29.9912789,-95.4384252,4780,4251,510,2584,81,232,7,837,529,0,1,2,0
140,201,,550307,,,,,,,,2444,1218,30.0031352,-95.4498177,2444,2211,300,1496,29,51,12,323,233,0,5,0,0
140,201,,550308,,,,,,,,3511,1686,29.9894493,-95.428432,3511,3227,298,2312,42,40,7,528,284,0,0,0,0
140,201,,550403,,,,,,,,3869,1932,29.9729737,-95.4315077,3869,3533,272,2516,15,32,22,676,336,0,0,0,0
140,201,,550404,,,,,,,,6266,1922,29.9698614,-95.4555684,6266,5674,443,3677,35,598,7,914,592,2,2,0,0
140,201,,550405,,,,,,,,6564,2514,29.9919402,-95.469782,6564,5578,904,2762,145,158,9,1600,986,0,8,2,0
140,201,,550406,,,,,,,,3689,1576,29.98688,-95.450271,3689,3175,507,1419,98,106,6,1039,514,4,1,0,0
140,201,,550407,,,,,,,,4945,1430,29.9779675,-95.4575753,4945,4384,447,2175,35,886,4,837,561,0,3,1,0
140,201,,550500,,,,,,,,6104,1926,29.9526294,-95.4466086,6104,5262,729,2007,43,580,12,1891,842,2,3,0,0
140,201,,550601,,,,,,,,6673,1927,29.9572629,-95.458552,6673,5599,818,2200,146,390,4,2041,1074,1,13,0,0
140,201,,550602,,,,,,,,2986,836,29.944128,-95.4594405,2986,2494,371,916,25,229,10,943,492,0,3,0,0
140,201,,550603,,,,,,,,5708,1806,29.9578566,-95.4713104,5708,4806,614,1515,129,315,4,2229,902,1,3,0,0
140,201,,550700,,,,,,,,3864,1189,29.9427007,-95.496592,3864,3226,554,1231,35,454,3,949,638,2,9,0,0
140,201,,550800,,,,,,,,3523,1028,29.9509869,-95.4761029,3523,3098,339,1561,52,171,2,973,425,0,3,0,0
140,201,,550901,,,,,,,,5215,1559,29.9512831,-95.4937683,5215,4276,820,888,143,583,3,1839,939,1,0,2,0
140,201,,550902,,,,,,,,4211,1335,29.9607733,-95.4895385,4211,3597,502,1046,82,879,6,1082,614,0,1,0,0
140,201,,551000,,,,,,,,3275,867,29.9697315,-95.4917709,3275,2719,395,541,102,266,6,1409,556,0,1,0,0
140,201,,551101,,,,,,,,4492,2055,29.9871263,-95.4877052,4492,3964,683,1759,35,554,9,924,528,0,3,0,0
140,201,,551102,,,,,,,,6590,1940,29.9697605,-95.4768191,6590,5593,889,1700,130,900,5,1969,997,0,2,0,0
140,201,,551201,,,,,,,,4538,1666,29.9779481,-95.499204,4538,3719,1132,977,102,425,4,1079,819,0,3,0,0
140,201,,551202,,,,,,,,3082,1131,29.9708756,-95.506244,3082,2574,1082,744,27,295,5,421,508,0,0,1,0
140,201,,551300,,,,,,,,3957,1199,29.9502616,-95.5079947,3957,3380,1039,798,39,788,4,712,577,0,2,0,0
140,201,,551400,,,,,,,,5163,2100,29.9625309,-95.5216718,5163,4463,1553,1381,62,702,7,758,700,0,0,0,0
140,201,,551501,,,,,,,,4129,1671,29.9460826,-95.558878000000007,4129,3262,737,1202,53,186,2,1082,867,7,1,0,0
140,201,,551502,,,,,,,,4573,1413,29.9383278,-95.5293345,4573,3948,659,1291,39,1443,5,511,625,0,0,0,0
140,201,,551601,,,,,,,,3094,1100,29.9298646,-95.5565503,3094,2460,961,490,49,318,0,642,634,7,1,0,0
140,201,,551602,,,,,,,,5225,1736,29.9281382,-95.5743279,5225,4162,1495,1088,54,378,12,1135,1063,2,3,0,0
140,201,,551702,,,,,,,,3724,1308,29.9018874,-95.5603739,3724,3253,1806,240,24,1017,0,166,471,0,4,0,0
140,201,,551703,,,,,,,,7832,3177,29.9152568,-95.5627546,7832,6600,3067,1220,84,1240,1,988,1232,0,1,0,0
140,201,,551704,,,,,,,,3870,1594,29.900454,-95.5761548,3870,3331,1900,427,33,704,0,267,539,1,0,0,0
140,201,,551705,,,,,,,,5562,2120,29.9183115,-95.5761904,5562,4590,2229,833,102,615,2,809,972,0,0,0,0
140,201,,551800,,,,,,,,4285,1764,29.8862932,-95.5645662,4285,3691,3100,126,17,260,0,188,594,0,2,0,0
140,201,,551901,,,,,,,,2065,1193,29.9034698,-95.5860688,2065,1826,622,737,16,106,2,343,239,0,1,0,0
140,201,,551902,,,,,,,,4033,2126,29.9001735,-95.5905766,4033,3516,1178,1596,30,248,2,462,517,0,0,0,0
140,201,,552002,,,,,,,,1591,704,29.9132313,-95.6088331,1591,1398,615,439,8,165,0,171,193,0,1,0,0
140,201,,552003,,,,,,,,4379,1759,29.9248033,-95.5937346,4379,3785,1837,653,50,878,7,360,594,0,9,0,0
140,201,,552004,,,,,,,,4260,1964,29.9095372,-95.5949663,4260,3546,1656,948,25,288,18,611,714,3,2,0,0
140,201,,552101,,,,,,,,4285,1742,29.9234939,-95.6188028,4285,3657,1402,1034,15,585,5,616,628,0,2,0,0
140,201,,552102,,,,,,,,5999,2181,29.9380579,-95.6157981,5999,5140,3094,518,37,878,0,613,859,0,2,0,0
140,201,,552103,,,,,,,,3260,1205,29.9382425,-95.6248007,3260,2733,1464,461,43,219,2,544,527,0,1,2,0
140,201,,552200,,,,,,,,8098,3110,29.9523563,-95.6385056,8098,6803,3373,1532,70,717,12,1099,1295,0,3,1,0
140,201,,552301,,,,,,,,4360,1635,29.9567545,-95.6135219,4360,3788,2943,336,33,133,7,336,572,0,0,0,0
140,201,,552303,,,,,,,,3151,1438,29.9588406,-95.589254,3151,2683,1179,874,19,242,13,356,468,1,0,0,0
140,201,,552304,,,,,,,,1960,806,29.9619098,-95.5989319,1960,1668,1257,124,6,145,0,136,292,0,3,0,0
140,201,,552401,,,,,,,,4314,1733,29.9314561,-95.5970688,4314,3660,1225,1181,54,604,3,593,654,1,1,0,0
140,201,,552402,,,,,,,,2562,1038,29.9448636,-95.5965247,2562,2074,1408,188,19,152,2,305,488,2,2,0,0
140,201,,552501,,,,,,,,3904,1532,29.9454743,-95.5802668,3904,3213,1497,853,43,220,1,599,691,3,1,0,0
140,201,,552502,,,,,,,,6907,2408,29.9554541,-95.5726421,6907,5676,2514,1024,98,933,3,1104,1231,0,3,0,0
140,201,,552602,,,,,,,,7960,3641,29.9754278,-95.5770636,7960,6922,3630,1543,48,1035,8,658,1038,0,12,0,0
140,201,,552603,,,,,,,,3633,1593,29.9608453,-95.5571827,3633,3138,766,1633,30,223,0,486,495,0,0,0,0
140,201,,552604,,,,,,,,2361,798,29.9641416,-95.5739305,2361,1949,788,353,27,471,1,309,412,1,1,0,0
140,201,,552701,,,,,,,,3506,2027,29.9705797,-95.5483846,3506,2955,1346,803,16,513,1,276,551,0,3,0,0
140,201,,552702,,,,,,,,5071,2366,29.9812593,-95.5575315,5071,4216,2546,895,40,214,3,518,855,0,4,0,0
140,201,,552801,,,,,,,,5049,2493,29.9862036,-95.5368629,5049,4523,3353,617,30,259,3,261,526,0,1,0,0
140,201,,552802,,,,,,,,4343,1958,29.9759575,-95.5301385,4343,3874,2102,1129,17,299,5,322,469,0,6,0,0
140,201,,552901,,,,,,,,5041,2526,29.9937663,-95.5061963,5041,4421,1827,1501,49,527,5,512,620,5,2,0,0
140,201,,552902,,,,,,,,4038,1683,29.9945434,-95.5178223,4038,3560,2497,599,23,249,2,190,478,0,4,0,0
140,201,,553001,,,,,,,,6399,2407,30.0019366,-95.4947839,6399,5420,2072,1994,53,505,6,790,979,2,2,1,0
140,201,,553002,,,,,,,,4570,1791,30.0121778,-95.4809464,4570,3885,1526,944,54,507,3,851,685,0,4,0,0
140,201,,553101,,,,,,,,3479,1461,30.0214429,-95.4664935,3479,2943,1010,1308,44,134,2,445,536,3,1,4,0
140,201,,553102,,,,,,,,3667,1407,30.0151924,-95.4595253,3667,3102,999,1386,44,138,14,521,565,3,0,0,0
140,201,,553201,,,,,,,,2873,1131,30.0236878,-95.4502063,2873,2317,918,732,48,77,0,542,556,6,2,0,0
140,201,,553202,,,,,,,,4460,2120,30.0318213,-95.4458248,4460,3872,863,2398,52,72,1,486,588,1,11,1,0
140,201,,553300,,,,,,,,5415,2678,30.0258952,-95.4347051,5415,4905,684,3618,46,92,8,457,510,0,1,0,0
140,201,,553401,,,,,,,,4556,1617,30.0424343,-95.4426933,4556,3905,2863,447,57,320,1,217,651,0,5,2,0
140,201,,553403,,,,,,,,8289,3215,30.0590538,-95.4624926,8289,7011,3601,1446,73,1132,5,754,1278,0,1,0,0
140,201,,553404,,,,,,,,3188,1151,30.0460218,-95.462355,3188,2728,2154,223,14,204,0,133,460,0,0,1,0
140,201,,553405,,,,,,,,5610,2078,30.0550828,-95.447725,5610,4802,2531,1065,60,637,8,501,808,0,1,1,0
140,201,,553500,,,,,,,,7453,2700,30.037378,-95.4753518,7453,6313,4112,879,67,329,8,918,1140,0,3,0,0
140,201,,553601,,,,,,,,4673,1649,30.028144,-95.497809,4673,4127,3109,387,38,371,1,221,546,0,6,0,0
140,201,,553602,,,,,,,,2884,1338,30.0293005,-95.4867693,2884,2421,908,779,31,287,1,415,463,0,2,1,0
140,201,,553700,,,,,,,,4384,1687,30.0172559,-95.510313,4384,3769,2204,661,18,425,4,457,615,0,3,0,0
140,201,,553801,,,,,,,,2956,968,30.0430149,-95.5102012,2956,2547,1924,260,15,176,3,169,409,2,0,0,0
140,201,,553803,,,,,,,,4621,1510,30.0369524,-95.5207019,4621,3963,2580,513,18,618,3,231,658,0,6,0,0
140,201,,553804,,,,,,,,6314,2475,30.0349909,-95.5302634,6314,5369,2865,845,76,707,4,872,945,0,3,1,0
140,201,,553901,,,,,,,,5709,1908,30.0319375,-95.5416941,5709,4985,3278,675,44,716,12,260,724,0,0,0,0
140,201,,554001,,,,,,,,3555,1574,30.0103797,-95.5250906,3555,3087,2014,417,12,219,3,422,468,0,1,1,0
140,201,,554002,,,,,,,,4356,1576,30.0017798,-95.5417573,4356,3885,3196,199,15,357,0,118,471,0,1,0,0
140,201,,554103,,,,,,,,5886,2083,30.0103359,-95.5551434,5886,4993,3384,559,45,561,2,442,893,0,1,2,0
140,201,,554104,,,,,,,,3576,1236,30.0216841,-95.5602832,3576,3156,2104,281,15,553,0,203,420,0,3,0,0
140,201,,554201,,,,,,,,5409,2395,30.0021659,-95.5646443,5409,4561,2392,781,54,767,3,564,848,1,8,4,0
140,201,,554202,,,,,,,,3668,1583,30.0061995,-95.5751032,3668,3125,2019,411,34,344,3,314,543,0,1,0,0
140,201,,554301,,,,,,,,7275,2711,29.9890785,-95.5943404,7275,6384,5543,300,26,228,0,287,891,0,2,0,0
140,201,,554302,,,,,,,,4768,1776,29.974321,-95.6143116,4768,4150,2394,880,39,577,9,251,618,0,3,0,0
140,201,,554404,,,,,,,,5037,1839,29.977581,-95.640576,5037,4397,3325,307,23,495,0,247,640,4,0,0,0
140,201,,554405,,,,,,,,8176,2669,29.9862557,-95.7131058,8176,6974,4225,1068,63,874,7,737,1202,0,3,0,0
140,201,,554406,,,,,,,,5838,1776,30.0135715,-95.714333,5838,4870,2739,796,79,811,1,444,968,0,4,0,0
140,201,,554407,,,,,,,,6712,2222,29.9887021,-95.6857695,6712,5806,3727,790,39,853,1,396,906,0,3,0,0
140,201,,554408,,,,,,,,9004,3043,30.003513,-95.6730825,9004,7645,5727,718,30,647,9,514,1359,4,1,1,0
140,201,,554409,,,,,,,,6559,2154,29.9713163,-95.6695965,6559,5873,4676,263,21,731,0,182,686,0,0,0,0
140,201,,554410,,,,,,,,3600,1220,29.9597853,-95.6538808,3600,3187,2618,105,10,290,3,161,413,0,0,0,0
140,201,,554501,,,,,,,,7183,2292,30.0099984,-95.6608651,7183,6243,4495,579,102,481,1,585,940,1,0,0,0
140,201,,554502,,,,,,,,6266,2187,29.9897522,-95.6389888,6266,5456,4621,270,51,246,1,267,810,1,3,0,0
140,201,,554600,,,,,,,,4649,1621,30.003665,-95.618923,4649,4106,3534,198,30,163,2,179,543,0,2,0,0
140,201,,554701,,,,,,,,2918,1245,30.0029583,-95.5883784,2918,2429,1496,280,23,352,8,270,489,0,2,0,0
140,201,,554702,,,,,,,,4857,1805,30.005473,-95.601681,4857,4189,3397,226,12,413,2,139,668,2,1,0,0
140,201,,554803,,,,,,,,6935,2424,30.0786071,-95.5810113,6935,5953,4432,558,85,293,17,568,982,7,1,0,0
140,201,,554804,,,,,,,,4903,1698,30.0619957,-95.5594107,4903,4162,2824,281,36,614,1,406,741,2,1,0,0
140,201,,554805,,,,,,,,8302,2414,30.0311806,-95.583542,8302,6965,3549,961,73,1552,15,815,1337,0,7,0,0
140,201,,554806,,,,,,,,2208,748,30.059152,-95.5981573,2208,1794,1075,248,29,138,5,299,414,0,2,0,0
140,201,,554807,,,,,,,,7270,2429,30.0325717,-95.5932091,7270,6036,3562,866,120,453,3,1032,1234,1,4,0,0
140,201,,554808,,,,,,,,2940,968,30.0372701,-95.5754111,2940,2537,1956,124,26,362,2,67,403,0,1,0,0
140,201,,554809,,,,,,,,10405,3407,30.0537697,-95.5753629,10405,8693,5809,1039,133,743,10,959,1712,0,1,0,0
140,201,,554902,,,,,,,,10035,3898,30.0975632,-95.520548,10035,8577,6149,1130,64,584,12,638,1458,1,6,2,0
140,201,,554904,,,,,,,,3818,1207,30.070044,-95.5211691,3818,3261,2068,459,37,376,6,315,557,1,1,0,0
140,201,,554905,,,,,,,,6847,2425,30.0607627,-95.5315074,6847,6013,3853,747,16,1025,2,370,834,1,4,0,0
140,201,,554906,,,,,,,,4026,1355,30.0530825,-95.5008906,4026,3392,2140,491,18,450,0,293,634,0,0,1,0
140,201,,554907,,,,,,,,4533,1504,30.0770221,-95.5344217,4533,3722,1650,807,53,767,8,437,811,1,4,2,0
140,201,,554908,,,,,,,,7508,2332,30.0886061,-95.5465971,7508,6079,3768,774,100,385,6,1046,1429,0,5,0,0
140,201,,555001,,,,,,,,2442,750,30.067281,-95.460054,2442,1967,978,466,15,336,8,164,475,2,0,0,0
140,201,,555002,,,,,,,,5234,1850,30.062073,-95.4871411,5234,4311,3095,474,75,145,9,513,923,2,10,0,0
140,201,,555101,,,,,,,,5029,1770,30.0789393,-95.4883887,5029,4118,2316,676,60,550,7,509,911,4,1,0,0
140,201,,555102,,,,,,,,5860,2555,30.077085,-95.4518284,5860,4914,2956,858,78,425,5,592,946,0,3,0,0
140,201,,555200,,,,,,,,10466,4000,30.0968234,-95.4685384,10466,8579,5540,1121,160,605,5,1148,1887,0,12,0,0
140,201,,555301,,,,,,,,4749,1939,30.1234693,-95.5170643,4749,3998,2903,478,23,334,2,258,751,0,3,0,0
140,201,,555303,,,,,,,,13821,4964,30.1348325,-95.5687953,13821,11286,8383,1031,92,913,5,862,2535,0,3,0,0
140,201,,555304,,,,,,,,8682,2913,30.1260677,-95.5366034,8682,7308,5540,397,93,734,2,542,1374,0,5,0,0
140,201,,555305,,,,,,,,12491,4488,30.147498,-95.5291406,12491,10157,7629,522,79,1327,13,587,2334,2,8,0,0
140,201,,555401,,,,,,,,3032,1178,30.1074172,-95.6076922,3032,2650,2177,224,21,24,10,194,382,0,0,0,0
140,201,,555403,,,,,,,,4424,1853,30.1119553,-95.6321573,4424,3936,3406,189,19,65,5,252,488,0,1,1,0
140,201,,555404,,,,,,,,4101,2009,30.0821798,-95.6173684,4101,3622,2832,374,20,63,3,330,479,0,3,0,0
140,201,,555501,,,,,,,,5497,2128,30.074519,-95.6557622,5497,4678,3787,176,47,65,3,600,819,1,4,0,0
140,201,,555503,,,,,,,,15093,4873,30.0371605,-95.6531192,15093,12830,9102,1141,106,1427,5,1049,2263,0,5,0,0
140,201,,555504,,,,,,,,7443,2644,30.0274335,-95.6238958,7443,6351,4507,448,42,797,2,555,1092,0,0,0,0
140,201,,555505,,,,,,,,11289,3794,30.0146297,-95.6149184,11289,9887,6476,837,33,1925,3,613,1402,1,0,0,0
140,201,,555600,,,,,,,,6732,2359,30.058696,-95.7296478,6732,5901,4941,203,68,175,0,514,831,0,0,0,0
140,201,,555701,,,,,,,,11147,3517,30.009967,-95.740363,11147,9628,6530,1378,86,899,16,719,1519,0,3,0,0
140,201,,555703,,,,,,,,6793,2427,30.0004953,-95.7489515,6793,5898,4862,479,29,259,5,264,895,0,3,0,0
140,201,,555704,,,,,,,,7868,2303,30.0131548,-95.7659789,7868,6893,5255,632,20,629,0,357,975,0,3,0,0
140,201,,556000,,,,,,,,12481,4203,30.0771931,-95.8554199,12481,9935,5612,1611,172,245,6,2289,2546,5,0,0,0
140,201,,556100,,,,,,,,3767,1274,30.021634,-95.5443711,3767,3236,2614,295,18,172,0,137,531,0,3,0,0
140,201,,980000,,,,,,,,20,16,29.6471554,-95.2762041,20,16,5,7,0,2,0,2,4,0,0,0,0
140,201,,980100,,,,,,,,5,2,29.9858736,-95.3457951,5,4,2,1,0,0,0,1,1,0,0,0,0
140,201,,980200,,,,,,,,8296,96,29.7663846,-95.3513042,8296,8259,3901,3995,5,41,2,315,37,1,0,0,0
140,201,,980300,,,,,,,,2849,23,29.7172259,-95.4027324,2849,2816,991,223,3,977,1,621,33,0,3,0,0
140,201,,980400,,,,,,,,3751,47,29.7222846,-95.3445785,3751,3558,1523,364,4,1362,0,305,193,1,1,0,0
140,201,,980700,,,,,,,,2299,1793,29.762179,-95.365248,2299,2034,1483,319,10,122,0,100,265,0,3,0,0
140,203,,020103,,,,,,,,4523,1993,32.4156519,-94.2526547,4523,4295,3308,751,30,15,2,189,228,0,0,0,0
140,203,,020104,,,,,,,,3543,1742,32.5976067,-94.2281631,3543,3315,2164,765,66,19,5,296,228,0,1,0,0
140,203,,020105,,,,,,,,1460,1046,32.6289692,-94.1086821,1460,1361,912,345,22,2,0,80,99,1,0,0,0
140,203,,020106,,,,,,,,3854,1695,32.4619463,-94.0797066,3854,3582,2633,546,39,7,0,357,272,0,1,0,0
140,203,,020201,,,,,,,,3552,1520,32.6685555,-94.6123171,3552,3361,3176,102,10,12,2,59,191,0,0,0,0
140,203,,020202,,,,,,,,3758,1623,32.6410887,-94.415099,3758,3519,2705,591,44,10,5,164,239,2,1,0,0
140,203,,020301,,,,,,,,4403,1948,32.5291857,-94.3179082,4403,4132,2697,953,56,77,0,349,271,0,0,0,0
140,203,,020302,,,,,,,,3245,1397,32.6059387,-94.3517182,3245,2937,1351,890,98,13,2,583,308,1,5,1,0
140,203,,020401,,,,,,,,4417,1604,32.5898779,-94.4109278,4417,4140,1569,1869,32,15,7,648,277,0,0,0,0
140,203,,020402,,,,,,,,4793,2091,32.5138826,-94.4168614,4793,4509,1211,2770,32,11,3,482,284,0,3,0,0
140,203,,020501,,,,,,,,3003,1354,32.5343414,-94.3508509,3003,2710,993,1087,55,14,0,561,293,0,0,0,0
140,203,,020502,,,,,,,,4818,2055,32.4934079,-94.3676641,4818,4394,2816,1056,34,89,1,398,424,0,0,0,0
140,203,,020603,,,,,,,,7247,2682,32.4853986,-94.5883136,7247,6663,5704,566,55,41,6,291,584,0,0,0,0
140,203,,020604,,,,,,,,3927,1795,32.44979,-94.4991147,3927,3585,2649,549,82,20,0,285,342,0,0,1,0
